10
100 1050
9 66 10
9 71 12
9 72 6
9 82 8
9 83 20
9 94 6
9 95 8
10 11 18
10 12 8
10 17 16
10 22 8
10 24 2
10 31 10
10 35 6
10 51 10
10 52 16
10 62 12
10 64 -16
10 67 14
10 75 8
10 80 10
10 82 12
10 85 2
10 86 8
10 91 12
10 93 -12
11 19 6
11 20 10
11 43 4
11 73 20
11 76 14
11 80 2
11 86 14
11 87 10
11 88 10
11 98 18
12 13 14
12 19 12
12 22 14
12 23 6
12 25 20
12 26 2
12 31 18
12 32 8
12 33 6
12 36 20
12 43 8
12 48 4
12 56 16
12 58 4
12 64 -8
12 77 18
12 80 4
12 81 12
12 84 20
12 92 16
12 93 2
13 15 14
13 20 18
13 26 10
13 31 16
13 35 14
13 39 20
13 49 8
13 50 12
13 51 18
13 53 16
13 56 8
13 57 4
13 67 4
13 73 18
13 80 -6
13 83 8
13 84 16
13 85 20
13 89 6
13 98 18
14 21 8
14 32 8
14 35 14
14 43 4
14 44 16
14 46 4
14 57 18
14 68 20
14 74 14
14 76 8
14 81 8
14 87 14
14 88 16
15 16 8
15 22 4
15 23 8
15 24 18
15 26 16
15 31 16
15 34 20
15 36 12
15 38 18
15 46 6
15 51 14
15 55 -10
15 57 18
15 62 18
15 64 8
15 66 8
15 67 16
15 71 20
15 75 6
15 77 2
15 80 16
15 81 16
15 82 14
15 95 10
15 96 18
16 20 8
16 23 -19
16 29 2
16 36 2
16 37 14
16 41 16
16 46 14
16 50 20
16 56 10
16 73 6
16 75 10
16 79 10
16 89 16
17 23 16
17 33 6
17 34 6
17 36 6
17 43 12
17 44 16
17 46 8
17 52 12
17 54 14
17 59 8
17 61 12
17 63 8
17 77 4
17 79 14
17 80 6
17 81 6
17 89 16
17 91 8
18 19 -20
18 20 4
18 21 16
18 23 14
18 28 20
18 33 6
18 38 2
18 39 18
18 44 2
18 49 6
18 51 16
18 56 4
18 58 10
18 67 20
18 68 4
18 70 6
18 83 8
18 87 18
18 97 10
19 24 4
19 26 16
19 32 8
19 35 8
19 37 20
19 39 10
19 45 2
19 48 4
19 52 12
19 53 4
19 60 10
19 63 2
19 65 10
19 66 14
19 88 8
19 93 20
19 98 14
19 99 4
20 25 8
20 37 4
20 45 14
20 46 6
20 54 14
20 55 2
20 62 2
20 65 14
20 74 8
20 75 20
20 79 18
20 80 20
20 84 8
20 99 4
21 28 14
21 29 -12
21 30 8
21 39 18
21 55 14
21 57 12
21 58 12
21 63 14
21 69 20
21 76 16
21 81 14
21 84 18
21 85 10
21 97 10
21 99 8
22 24 8
22 27 18
22 28 -18
22 30 10
22 35 20
22 42 16
22 49 16
22 50 10
22 52 20
22 53 8
22 61 2
22 63 8
22 68 10
22 75 -12
22 77 18
22 83 10
22 88 2
22 90 8
22 93 12
22 94 18
22 95 8
22 97 6
22 99 6
23 26 16
23 34 12
23 35 12
23 41 -5
23 55 20
23 56 10
23 62 16
23 64 4
23 65 8
23 68 20
23 74 10
23 75 6
23 78 2
23 81 10
23 87 18
23 90 -20
23 96 12
23 98 4
24 25 14
24 27 10
24 29 14
24 30 20
24 31 16
24 32 4
24 40 20
24 51 20
24 52 20
24 54 20
24 61 14
24 62 2
24 69 16
24 72 16
24 83 10
24 84 14
25 26 12
25 36 4
25 38 20
25 40 16
25 56 20
25 63 4
25 64 18
25 65 16
25 73 16
25 90 6
25 95 20
25 96 18
26 31 10
26 34 8
26 50 16
26 51 12
26 52 20
26 64 12
26 67 8
26 69 6
26 72 12
26 79 18
26 83 8
26 95 6
26 97 12
26 99 4
27 36 8
27 37 12
27 56 20
27 59 6
27 68 16
27 78 18
27 83 4
27 84 20
27 86 12
27 96 12
27 97 20
27 98 4
28 31 -16
28 32 18
28 42 16
28 43 18
28 45 4
28 46 18
28 47 2
28 49 10
28 66 2
28 71 16
28 72 10
28 83 14
28 86 18
28 95 16
28 98 2
29 31 8
29 65 2
29 73 10
29 85 16
29 87 4
29 89 2
29 95 10
29 96 16
30 31 20
30 40 6
30 46 2
30 49 10
30 53 14
30 58 20
30 59 6
30 61 14
30 62 8
30 67 12
30 74 -18
30 78 12
30 86 6
30 94 18
30 99 12
31 34 18
31 35 20
31 38 14
31 39 20
31 44 16
31 50 14
31 53 18
31 54 12
31 64 4
31 73 20
31 74 18
31 82 12
31 84 12
31 93 14
32 42 6
32 43 6
32 47 12
32 50 12
32 59 16
32 65 16
32 67 6
32 70 8
32 71 4
32 74 4
32 75 8
32 77 16
32 90 12
32 97 2
32 98 2
33 44 14
33 46 2
33 56 -8
33 58 14
33 70 -14
33 75 8
33 78 8
33 81 20
33 92 8
33 94 10
33 99 6
34 40 20
34 52 -14
34 58 8
34 61 8
34 75 16
34 86 18
34 87 20
34 89 20
34 90 20
34 92 4
34 95 20
34 98 16
35 40 4
35 41 14
35 43 16
35 44 12
35 45 12
35 48 12
35 51 2
35 60 18
35 65 6
35 67 4
35 72 8
35 76 16
35 93 20
35 98 14
36 40 16
36 47 16
36 52 4
36 61 18
36 68 18
36 70 10
36 71 8
36 74 10
36 78 20
36 86 18
36 89 4
36 91 6
36 92 2
36 94 12
37 42 10
37 44 4
37 52 18
37 53 8
37 63 -8
37 64 -20
37 71 4
37 72 20
37 74 16
37 76 18
37 77 14
37 83 20
37 84 6
37 87 10
37 89 16
37 91 8
37 92 18
37 94 4
38 43 -20
38 48 10
38 64 14
38 68 14
38 69 20
38 71 18
38 73 16
38 75 -10
38 77 10
38 89 4
38 95 20
39 48 18
39 50 10
39 62 6
39 69 14
39 74 10
39 76 -14
39 89 8
39 92 14
39 94 6
39 99 4
40 47 10
40 48 10
40 53 10
40 63 18
40 72 14
40 74 12
40 75 2
40 79 20
40 80 14
40 84 4
40 89 20
40 93 16
40 96 14
40 98 16
41 52 12
41 56 14
41 58 3
41 63 6
41 65 14
41 66 6
41 72 20
41 73 2
41 88 2
41 95 14
41 96 6
41 97 16
42 44 20
42 46 2
42 53 16
42 54 18
42 55 2
42 58 20
42 80 14
42 84 18
42 85 12
42 89 16
42 94 8
42 96 18
42 97 14
43 47 20
43 49 20
43 52 12
43 58 20
43 67 6
43 68 12
43 77 6
43 80 6
43 84 20
43 86 2
43 99 16
44 47 12
44 55 20
44 57 20
44 60 12
44 63 2
44 65 4
44 68 14
44 69 12
44 82 4
44 96 2
44 97 4
44 99 2
45 49 14
45 50 -4
45 53 12
45 54 20
45 57 18
45 60 8
45 74 4
45 75 20
45 76 -12
45 77 18
45 83 6
45 84 20
45 87 14
45 89 2
45 90 12
45 92 6
45 94 14
46 47 4
46 58 12
46 60 6
46 68 4
46 70 6
46 84 12
46 88 2
46 95 18
47 53 10
47 64 14
47 67 2
47 68 20
47 70 20
47 79 10
47 83 2
47 92 8
47 93 6
47 96 8
48 64 6
48 66 8
48 74 16
48 76 -14
48 79 2
48 80 14
48 83 8
48 87 2
48 89 2
48 98 6
49 63 10
49 65 20
49 66 4
49 84 18
49 85 2
49 88 14
49 91 20
50 58 8
50 60 16
50 74 -4
50 80 2
50 85 18
50 91 18
50 93 18
51 57 4
51 58 2
51 60 6
51 64 2
51 66 10
51 68 12
51 73 6
51 81 6
51 83 2
51 89 20
51 90 -6
51 91 4
51 96 20
51 98 14
51 99 6
52 62 6
52 70 4
52 71 6
52 82 18
52 83 8
52 84 12
52 87 10
52 89 -2
52 90 12
52 92 2
52 93 10
52 95 6
52 97 2
53 57 6
53 58 16
53 59 20
53 67 6
53 74 12
53 83 18
53 84 10
53 90 18
53 91 14
53 92 14
53 94 10
53 95 14
53 98 10
54 60 16
54 71 20
54 94 18
54 98 14
55 56 8
55 59 16
55 63 4
55 67 8
55 75 8
55 76 20
55 77 12
55 83 4
55 84 16
55 94 2
56 57 20
56 58 4
56 61 16
56 64 8
56 66 4
56 67 10
56 71 14
56 72 16
56 79 18
56 86 10
56 87 16
56 88 14
56 89 16
56 91 14
56 94 -18
57 58 12
57 59 20
57 71 4
57 75 8
57 81 6
57 87 6
57 99 14
58 62 4
58 65 20
58 71 14
58 72 2
58 75 20
58 80 18
58 84 -21
58 86 8
58 87 6
58 91 10
58 98 4
58 99 20
59 63 2
59 64 12
59 66 14
59 68 12
59 72 20
59 77 10
59 80 20
59 81 8
59 82 20
59 88 14
59 89 18
59 90 10
59 95 2
60 61 16
60 68 4
60 69 10
60 72 2
60 77 16
60 83 16
60 86 10
60 87 2
60 88 12
60 90 20
60 93 12
61 66 20
61 68 16
61 75 16
61 85 4
61 91 16
61 95 16
61 97 18
61 98 8
62 65 8
62 67 2
62 70 18
62 71 20
62 72 16
62 73 8
62 76 14
62 85 16
62 86 14
62 89 2
62 91 6
62 96 18
62 99 8
63 67 12
63 75 8
63 81 20
63 82 8
64 71 8
64 74 4
64 79 6
64 86 12
64 89 14
64 92 2
64 93 18
65 67 16
65 71 2
65 72 10
65 74 6
65 76 18
65 84 14
65 95 10
65 96 6
66 68 10
66 76 2
66 78 -20
66 85 -16
66 87 8
66 90 8
66 92 18
67 68 16
67 69 2
67 70 18
67 80 16
67 81 20
67 82 20
67 97 20
67 98 8
67 99 -4
68 69 6
68 72 14
68 74 18
68 76 -12
68 77 4
68 82 2
68 87 16
68 99 4
69 83 14
69 87 4
69 93 4
70 76 14
70 77 20
70 85 6
70 89 10
70 92 8
70 96 -2
71 74 20
71 89 4
71 90 20
71 92 12
71 97 8
72 76 10
72 78 4
72 82 12
72 87 10
73 81 14
73 84 16
73 86 10
73 88 18
74 82 20
74 84 12
75 87 8
75 97 8
76 79 12
76 98 8
77 88 10
77 92 12
78 82 10
78 92 10
78 93 16
79 80 14
79 82 16
79 83 10
79 89 -16
79 94 6
80 85 14
80 86 6
80 99 4
81 83 14
81 92 10
81 96 4
81 97 12
82 83 10
82 84 20
82 86 2
82 90 14
82 92 6
82 94 2
82 95 20
83 92 12
83 93 18
84 85 -10
84 94 5
84 95 8
85 86 8
85 88 18
85 97 -14
85 98 18
86 90 4
86 92 20
87 90 2
87 99 16
88 90 6
88 92 18
88 94 12
88 98 18
91 93 18
91 98 4
92 97 8
93 94 20
93 96 10
94 96 4
94 97 20
94 98 12
94 99 3
100 1050
0 4 6
0 9 16
0 12 -5
0 13 12
0 20 8
0 24 2
0 29 12
0 33 6
0 36 18
0 39 2
0 44 14
0 53 16
0 54 8
0 59 14
0 63 14
0 69 12
0 75 2
0 80 4
0 81 20
0 88 18
0 94 18
0 95 2
1 2 16
1 7 20
1 9 10
1 10 8
1 14 12
1 18 6
1 19 2
1 20 12
1 22 14
1 27 16
1 34 20
1 41 14
1 43 20
1 46 2
1 47 4
1 52 12
1 66 4
1 72 8
1 74 20
1 81 6
1 86 20
1 95 -18
2 3 8
2 9 16
2 15 16
2 27 2
2 31 2
2 43 18
2 49 20
2 50 16
2 62 18
2 69 12
2 70 4
2 72 20
2 75 20
2 77 8
2 79 6
2 81 8
2 90 10
2 94 -2
2 95 18
2 96 14
3 4 20
3 19 20
3 29 6
3 32 20
3 33 2
3 41 16
3 43 -2
3 46 6
3 49 2
3 58 12
3 62 20
3 63 10
3 66 6
3 68 12
3 76 4
3 84 14
3 85 4
3 89 4
3 96 14
3 98 14
4 5 18
4 6 14
4 7 16
4 11 4
4 31 6
4 32 2
4 43 2
4 47 10
4 52 -20
4 67 8
4 72 10
4 73 6
4 83 2
4 87 8
4 89 10
4 99 8
5 17 8
5 18 14
5 20 20
5 24 14
5 26 6
5 28 10
5 30 18
5 39 4
5 40 6
5 43 4
5 45 6
5 46 2
5 53 6
5 71 -20
5 87 -18
5 90 16
5 92 20
5 96 8
5 98 6
6 7 14
6 9 18
6 11 20
6 17 2
6 18 12
6 27 14
6 30 2
6 34 6
6 43 -6
6 49 18
6 54 4
6 58 14
6 63 18
6 67 4
6 93 8
6 96 14
6 98 6
7 9 4
7 16 2
7 17 6
7 25 2
7 32 4
7 60 20
7 61 20
7 67 2
7 70 18
7 74 18
7 76 4
7 78 18
7 86 14
7 93 -4
7 94 20
7 98 6
8 11 14
8 13 4
8 17 14
8 19 6
8 25 18
8 26 16
8 40 14
8 50 18
8 54 20
8 55 14
8 61 16
8 68 12
8 71 4
8 74 6
8 76 18
8 79 6
8 80 14
8 81 16
8 83 8
8 86 2
8 94 2
8 98 18
9 10 20
9 14 8
9 16 4
9 19 8
9 27 8
9 53 4
9 64 12
9 65 6
9 67 6
9 70 2
9 73 20
9 77 12
9 81 2
9 87 14
9 88 10
9 89 12
9 95 4
9 96 10
9 97 8
10 19 4
10 20 12
10 25 8
10 32 12
10 35 8
10 42 10
10 45 16
10 46 8
10 50 12
10 51 4
10 53 12
10 56 -12
10 57 16
10 76 10
10 78 10
10 88 16
10 89 12
10 99 8
11 14 16
11 16 2
11 29 16
11 33 14
11 36 18
11 45 10
11 49 20
11 53 14
11 55 14
11 59 2
11 60 12
11 75 8
11 77 -12
11 79 14
11 86 2
11 89 4
11 91 20
11 95 8
12 20 2
12 22 18
12 27 -19
12 35 16
12 41 12
12 43 8
12 57 12
12 59 16
12 60 2
12 64 18
12 65 12
12 68 2
12 73 12
12 78 6
12 87 10
12 88 4
12 89 16
12 95 18
12 98 18
13 22 20
13 23 8
13 38 6
13 40 12
13 41 10
13 53 12
13 57 14
13 62 16
13 66 8
13 87 -18
13 90 20
13 91 2
13 92 18
13 95 4
13 96 2
13 98 14
14 24 20
14 30 8
14 39 2
14 41 2
14 42 14
14 48 10
14 49 20
14 51 18
14 52 14
14 53 12
14 54 4
14 64 6
14 73 10
14 76 4
14 81 16
14 82 6
14 83 2
14 84 -14
14 88 10
14 91 12
14 98 20
15 16 -2
15 17 -14
15 30 18
15 33 12
15 35 -4
15 43 18
15 54 18
15 68 18
15 71 12
15 72 10
15 75 20
15 79 16
15 81 4
15 88 2
15 93 14
16 17 18
16 18 14
16 26 10
16 28 16
16 32 16
16 34 14
16 36 12
16 41 10
16 44 10
16 60 4
16 62 18
16 64 2
16 71 20
16 84 20
16 88 20
16 93 20
17 22 20
17 34 6
17 37 20
17 38 2
17 40 2
17 42 4
17 44 12
17 49 10
17 51 16
17 52 8
17 57 14
17 71 16
17 72 12
17 77 12
17 80 16
17 85 6
17 86 14
17 99 18
18 20 14
18 27 16
18 30 14
18 32 6
18 33 16
18 35 16
18 46 16
18 50 20
18 52 10
18 57 16
18 58 14
18 63 12
18 69 4
18 73 14
18 75 4
18 79 14
18 85 10
18 86 8
18 89 -14
18 94 8
18 96 10
18 97 12
18 99 4
19 28 18
19 35 10
19 36 16
19 38 14
19 45 18
19 46 12
19 49 8
19 52 10
19 54 14
19 56 16
19 58 8
19 59 4
19 66 4
19 69 18
19 71 20
19 75 -14
19 77 6
19 82 20
19 83 10
19 85 2
19 89 2
19 96 16
19 97 16
19 98 8
20 24 16
20 29 16
20 31 6
20 34 10
20 36 -14
20 41 6
20 48 6
20 49 12
20 50 16
20 51 6
20 54 6
20 56 8
20 63 4
20 71 10
20 77 12
20 83 12
20 84 14
20 85 12
20 89 16
20 99 2
21 25 10
21 31 18
21 34 12
21 35 20
21 38 20
21 45 6
21 46 16
21 49 12
21 52 18
21 61 14
21 63 -8
21 69 16
21 72 16
21 84 20
21 90 2
21 96 16
22 23 6
22 35 10
22 51 6
22 60 18
22 62 -20
22 64 6
22 68 12
22 74 8
22 80 2
22 85 10
22 87 18
22 89 2
22 91 2
23 25 6
23 32 -14
23 38 10
23 45 16
23 50 4
23 51 20
23 60 18
23 70 16
23 71 4
23 85 20
23 89 14
23 90 10
23 94 6
23 98 10
24 26 2
24 29 14
24 31 8
24 35 4
24 36 20
24 58 18
24 62 16
24 71 2
24 72 18
24 74 10
24 76 20
24 77 14
24 85 2
24 88 4
24 90 6
24 95 20
25 30 18
25 32 12
25 34 2
25 40 18
25 44 20
25 45 8
25 47 10
25 51 20
25 59 14
25 65 16
25 68 20
25 75 8
25 83 8
25 96 16
26 31 10
26 34 10
26 35 12
26 39 6
26 40 -12
26 44 2
26 45 4
26 52 18
26 58 8
26 74 18
26 83 2
26 86 8
26 89 20
26 91 8
26 92 6
27 31 20
27 33 10
27 34 7
27 37 8
27 40 18
27 42 4
27 50 10
27 52 6
27 53 8
27 58 8
27 63 2
27 64 18
27 69 18
27 74 8
27 77 14
27 80 8
27 85 8
27 86 4
27 95 2
27 97 12
28 31 18
28 47 18
28 52 14
28 53 20
28 56 8
28 59 8
28 62 16
28 76 2
28 78 14
28 81 20
28 83 14
28 87 2
28 89 18
28 91 16
28 97 14
29 36 6
29 40 4
29 41 10
29 44 -8
29 48 4
29 50 10
29 55 18
29 56 14
29 70 16
29 75 10
29 91 8
29 96 12
29 97 10
30 34 18
30 41 8
30 44 20
30 57 8
30 58 6
30 62 20
30 66 4
30 67 2
30 79 4
30 81 2
30 84 8
30 86 10
30 92 6
30 93 -4
31 32 20
31 39 -2
31 41 4
31 42 16
31 43 14
31 44 2
31 47 6
31 58 18
31 60 18
31 79 8
31 82 20
31 83 8
31 88 20
31 89 12
31 98 12
32 36 20
32 42 4
32 43 14
32 58 20
32 64 2
32 66 10
32 76 -8
32 86 18
32 89 8
32 95 6
32 96 20
32 98 12
33 41 18
33 50 18
33 59 18
33 60 18
33 61 10
33 62 4
33 63 14
33 64 12
33 66 14
33 70 16
33 77 4
33 81 10
33 88 20
33 92 2
34 36 12
34 44 -15
34 49 18
34 53 16
34 55 20
34 67 20
34 74 6
34 75 6
34 79 18
34 82 10
34 88 16
34 89 2
34 92 4
34 94 12
34 95 20
35 38 10
35 45 16
35 46 6
35 48 2
35 51 18
35 58 6
35 60 14
35 65 -10
35 66 8
35 67 -18
35 69 -16
35 70 8
35 76 10
35 79 18
35 80 16
35 86 6
35 88 8
35 90 8
35 92 16
35 96 4
35 97 2
36 43 8
36 48 14
36 59 6
36 60 14
36 63 2
36 64 -8
36 65 14
36 67 16
36 71 4
36 72 4
36 74 18
36 76 -12
36 80 8
36 88 6
36 90 16
37 40 14
37 45 6
37 46 4
37 47 14
37 48 10
37 49 2
37 60 20
37 64 6
37 70 10
37 76 -4
37 78 8
37 82 6
37 83 8
37 84 10
37 89 10
37 90 10
37 92 12
37 94 8
37 95 4
37 98 14
38 44 14
38 45 -10
38 56 20
38 60 2
38 69 14
38 70 4
38 88 8
39 46 20
39 47 20
39 52 10
39 54 8
39 69 10
39 80 16
39 81 10
39 82 2
39 97 20
40 42 14
40 48 12
40 57 6
40 65 16
40 72 2
40 73 6
40 78 2
40 79 8
40 83 4
40 88 8
41 44 6
41 46 14
41 49 16
41 50 -2
41 56 18
41 58 2
41 59 2
41 60 12
41 93 8
41 95 4
41 98 18
42 43 14
42 45 8
42 49 12
42 54 2
42 57 10
42 63 6
42 77 8
42 88 8
42 93 6
42 98 20
43 53 6
43 54 20
43 57 20
43 58 2
43 61 8
43 67 18
43 73 12
43 74 14
43 81 12
43 82 14
43 83 4
43 86 16
43 89 16
43 91 20
43 94 6
43 96 6
44 52 14
44 57 20
44 59 14
44 60 1
44 65 8
44 66 10
44 67 6
44 71 16
44 76 16
44 77 20
44 79 20
44 82 10
44 84 16
44 88 12
44 94 16
45 47 8
45 56 8
45 59 16
45 64 2
45 68 16
45 98 2
46 66 6
46 69 4
46 71 6
46 78 16
46 80 20
46 85 4
46 86 8
46 90 12
46 95 12
46 99 6
47 50 4
47 63 18
47 64 8
47 66 16
47 67 16
47 70 8
47 78 2
47 92 4
48 51 4
48 61 18
48 65 18
48 75 4
48 82 4
48 84 20
48 87 4
48 92 14
48 95 2
48 96 18
48 98 14
49 55 20
49 60 14
49 62 20
49 78 2
49 81 8
49 82 2
49 83 8
49 86 16
49 89 6
49 96 18
50 60 10
50 61 14
50 63 14
50 69 14
50 73 18
50 74 12
50 78 4
50 81 18
50 82 20
50 83 2
50 88 10
50 98 18
51 69 8
51 70 16
51 83 18
51 84 14
51 86 10
51 92 8
51 96 4
51 99 14
52 53 2
52 74 16
52 75 4
52 88 18
52 89 2
52 92 16
53 61 20
53 64 14
53 70 2
53 71 20
53 77 4
53 81 14
53 82 6
53 91 4
54 57 6
54 73 18
54 79 8
54 81 20
54 90 18
54 96 14
55 59 2
55 66 4
55 71 4
55 79 14
55 87 16
55 88 14
56 63 16
56 64 4
56 68 14
56 69 16
56 77 14
56 82 10
56 85 16
56 90 8
56 91 12
56 94 12
56 97 10
57 65 6
57 67 16
57 76 8
57 77 10
57 86 12
57 91 8
57 93 14
57 95 12
58 64 8
58 77 2
58 78 6
58 79 10
58 80 8
58 88 8
58 92 2
58 96 8
58 98 4
59 64 2
59 69 8
59 79 -8
59 81 20
59 94 20
59 96 8
59 99 18
60 61 -19
60 64 4
60 66 10
60 70 12
60 73 10
60 92 18
60 97 -4
61 65 14
61 66 8
61 71 8
61 78 18
61 80 12
61 84 5
61 86 16
61 89 20
61 90 12
61 96 12
62 71 12
62 74 12
62 77 12
62 87 18
62 91 4
62 99 20
63 65 6
63 78 2
63 81 4
63 87 8
63 89 18
63 94 20
63 97 10
64 72 14
64 80 2
64 81 -18
64 83 16
64 85 16
64 98 12
65 73 -20
65 80 14
65 88 18
65 89 6
65 92 12
65 93 2
65 96 8
66 70 4
66 71 16
66 72 -2
66 76 -2
66 77 4
66 82 6
66 88 14
66 92 18
66 97 18
66 98 16
66 99 16
67 68 18
67 69 10
67 72 14
67 73 16
67 82 18
67 87 12
67 88 -20
67 91 12
67 93 16
67 94 8
67 99 10
68 74 16
68 87 14
68 90 16
68 96 20
68 98 2
68 99 18
69 71 18
69 72 14
69 78 18
69 80 16
69 81 4
69 85 4
69 86 18
69 95 2
69 98 20
70 71 8
70 79 20
70 81 16
70 84 18
70 88 10
70 89 8
71 85 16
71 86 14
71 89 -6
71 92 12
71 93 14
71 97 4
72 77 4
72 79 4
72 83 8
72 87 10
72 90 6
73 74 12
73 78 8
73 79 18
73 82 4
73 91 10
73 94 20
73 96 8
73 97 18
73 99 6
74 76 2
74 78 8
74 79 8
74 81 18
74 83 -4
74 88 6
74 98 -12
75 76 10
75 77 20
75 79 16
75 81 14
75 84 16
75 89 14
75 90 10
75 93 16
75 95 2
75 97 16
75 99 18
76 85 16
76 86 10
76 88 4
76 91 14
76 98 6
77 80 8
77 83 14
77 87 18
77 89 18
77 91 4
77 93 6
78 82 14
78 97 8
78 98 16
79 82 10
79 86 10
79 89 8
79 95 14
80 81 6
80 86 10
80 93 4
80 95 16
80 96 14
81 85 6
81 89 2
81 91 6
81 92 16
81 94 14
82 99 16
83 87 2
83 89 20
83 90 2
83 93 12
83 94 20
84 86 18
84 89 6
84 99 -19
85 89 14
85 95 8
86 99 4
87 89 14
87 91 8
87 92 4
87 93 10
87 98 16
88 89 4
88 94 12
89 90 16
89 93 18
90 91 14
90 94 8
90 98 12
91 92 -8
92 96 20
93 94 8
93 97 18
94 95 18
94 96 2
96 97 16
100 1050
0 4 12
0 13 7
0 20 6
0 22 12
0 25 14
0 26 4
0 27 14
0 29 20
0 50 10
0 53 16
0 60 -12
0 61 4
0 64 18
0 69 16
0 77 4
0 78 20
0 79 4
0 81 10
0 83 6
0 86 8
0 93 -12
1 9 8
1 16 12
1 40 20
1 43 14
1 47 10
1 49 16
1 50 4
1 51 10
1 52 10
1 53 10
1 54 18
1 55 18
1 66 12
1 94 8
1 99 12
2 13 -10
2 17 14
2 31 14
2 32 20
2 39 2
2 41 12
2 44 8
2 53 12
2 54 18
2 63 10
2 66 6
2 71 2
2 80 12
2 85 8
2 89 16
2 97 16
3 4 -20
3 12 16
3 15 20
3 16 -14
3 17 4
3 21 -18
3 23 4
3 33 6
3 36 -2
3 37 18
3 41 18
3 63 8
3 65 6
3 66 6
3 67 20
3 68 8
3 77 18
3 78 14
3 86 8
3 99 12
4 8 20
4 10 14
4 14 2
4 20 6
4 23 14
4 25 12
4 30 2
4 44 10
4 56 2
4 59 12
4 60 10
4 65 16
4 69 8
4 70 10
4 73 16
4 77 18
4 78 14
4 79 18
4 80 2
4 82 8
4 86 12
4 89 16
4 93 2
4 94 12
4 99 12
5 7 2
5 8 18
5 9 10
5 12 12
5 17 4
5 35 12
5 39 4
5 47 18
5 54 20
5 55 18
5 60 12
5 62 16
5 64 12
5 66 10
5 67 20
5 78 16
5 87 -12
5 92 16
5 94 18
5 95 18
6 10 12
6 14 12
6 15 2
6 17 20
6 18 8
6 19 14
6 24 2
6 31 20
6 40 12
6 44 8
6 53 2
6 54 2
6 66 6
6 80 18
6 91 16
6 94 4
7 14 20
7 18 16
7 22 8
7 25 16
7 26 -4
7 29 8
7 32 18
7 35 6
7 38 20
7 40 18
7 42 -12
7 48 4
7 49 12
7 56 10
7 59 6
7 60 14
7 66 20
7 68 12
7 72 8
7 83 12
7 87 10
7 90 14
7 91 14
7 94 14
8 17 12
8 24 20
8 27 14
8 28 -10
8 29 6
8 34 6
8 35 6
8 38 12
8 42 16
8 47 12
8 67 18
8 71 16
8 75 18
8 77 12
8 86 14
8 87 18
8 93 4
9 15 10
9 16 20
9 17 16
9 18 16
9 26 8
9 28 20
9 31 18
9 32 8
9 33 2
9 39 10
9 41 2
9 44 12
9 47 20
9 50 10
9 64 2
9 67 16
9 75 12
9 87 6
9 93 6
9 98 16
10 12 10
10 16 -12
10 21 12
10 29 2
10 36 18
10 50 4
10 53 10
10 55 18
10 60 18
10 66 2
10 80 12
10 85 2
10 86 12
10 94 8
10 96 14
11 17 14
11 19 18
11 25 20
11 26 6
11 28 4
11 29 16
11 30 12
11 37 16
11 44 20
11 58 14
11 60 12
11 62 2
11 64 16
11 67 8
11 75 12
11 76 20
11 78 10
11 79 -8
11 83 10
11 85 14
11 98 20
12 29 8
12 38 14
12 43 6
12 49 10
12 61 12
12 63 4
12 65 18
12 71 20
12 75 2
12 79 6
12 80 8
12 89 8
13 18 10
13 20 20
13 25 10
13 27 12
13 32 4
13 33 6
13 37 -21
13 40 14
13 48 4
13 50 20
13 51 8
13 53 12
13 54 6
13 55 12
13 58 20
13 63 12
13 66 14
13 72 18
13 75 12
13 76 -4
13 78 8
13 85 14
13 86 6
13 90 16
13 92 16
13 98 12
14 21 12
14 53 -20
14 57 10
14 60 12
14 62 18
14 68 10
14 79 12
14 92 16
14 95 10
15 23 12
15 27 2
15 35 8
15 38 6
15 40 14
15 41 20
15 45 8
15 46 18
15 52 8
15 60 4
15 63 4
15 65 6
15 73 6
15 74 8
15 82 2
15 84 8
15 86 4
15 87 6
15 90 8
15 92 4
15 94 2
15 95 4
15 97 12
16 17 10
16 18 18
16 25 2
16 26 10
16 28 16
16 39 6
16 44 2
16 56 -12
16 65 4
16 75 8
16 79 8
16 89 -16
16 92 16
16 95 12
17 30 2
17 31 2
17 34 4
17 45 16
17 49 12
17 52 -18
17 60 20
17 87 10
17 90 14
17 95 18
18 21 6
18 23 6
18 24 16
18 28 14
18 29 20
18 30 -4
18 32 6
18 35 -4
18 38 12
18 41 8
18 45 14
18 46 18
18 54 2
18 81 6
18 84 2
18 85 2
18 91 18
18 92 2
18 94 14
18 95 10
18 97 14
19 28 4
19 37 10
19 41 10
19 42 8
19 51 2
19 58 16
19 61 6
19 63 18
19 65 14
19 77 10
19 78 20
19 81 8
19 84 16
19 88 4
19 93 14
19 99 20
20 22 20
20 38 2
20 43 10
20 47 8
20 50 8
20 53 10
20 66 6
20 70 16
20 71 4
20 77 20
20 80 10
20 92 8
20 97 2
21 25 14
21 36 16
21 38 16
21 43 16
21 50 12
21 52 20
21 54 14
21 60 -12
21 61 18
21 65 2
21 69 6
21 74 10
21 75 6
21 77 10
21 78 20
21 79 18
21 82 4
22 30 -18
22 38 18
22 39 16
22 48 8
22 59 16
22 68 10
22 75 4
22 77 10
22 82 12
22 86 16
22 88 4
22 90 6
22 98 12
23 37 12
23 38 20
23 39 4
23 40 16
23 44 12
23 55 14
23 57 16
23 63 16
23 66 14
23 68 8
23 76 2
23 92 2
23 93 10
23 96 10
24 27 14
24 31 6
24 34 8
24 35 10
