10
100 9900
12 78 3385
12 79 4066
12 80 3519
12 81 4204
12 82 4366
12 83 4003
12 84 4445
12 85 4467
12 86 3808
12 87 3800
12 88 4720
12 89 4835
12 90 4620
12 91 4103
12 92 4030
12 93 4971
12 94 4182
12 95 5112
12 96 4997
12 97 4817
12 98 4410
12 99 4545
13 0 1465
13 1 1333
13 2 1359
13 3 1110
13 4 1257
13 5 914
13 6 1238
13 7 935
13 8 1134
13 9 948
13 10 246
13 11 335
13 12 821
13 14 1014
13 15 581
13 16 754
13 17 601
13 18 357
13 19 1137
13 20 1039
13 21 713
13 22 1406
13 23 1129
13 24 771
13 25 1331
13 26 1643
13 27 1042
13 28 1341
13 29 814
13 30 1693
13 31 1595
13 32 1719
13 33 1703
13 34 1190
13 35 1251
13 36 1263
13 37 2002
13 38 1353
13 39 2129
13 40 1453
13 41 1761
13 42 2405
13 43 1987
13 44 2270
13 45 2507
13 46 2598
13 47 1859
13 48 2073
13 49 2382
13 50 2140
13 51 1999
13 52 2408
13 53 2600
13 54 2688
13 55 2328
13 56 2217
13 57 2914
13 58 2636
13 59 2670
13 60 2925
13 61 3047
13 62 3186
13 63 3337
13 64 2696
13 65 2899
13 66 2784
13 67 3210
13 68 3523
13 69 3271
13 70 3162
13 71 3572
13 72 3375
13 73 3524
13 74 3568
13 75 3805
13 76 3475
13 77 3230
13 78 3258
13 79 4106
13 80 3671
13 81 3772
13 82 4146
13 83 3762
13 84 3761
13 85 4236
13 86 3769
13 87 3753
13 88 4256
13 89 4132
13 90 3852
13 91 4776
13 92 4848
13 93 4095
13 94 4984
13 95 4531
13 96 4750
13 97 4876
13 98 5100
13 99 5203
14 0 1130
14 1 1599
14 2 1220
14 3 879
14 4 1092
14 5 1113
14 6 1094
14 7 613
14 8 468
14 9 687
14 10 650
14 11 459
14 12 531
14 13 516
14 15 318
14 16 626
14 17 459
14 18 807
14 19 825
14 20 692
14 21 1290
14 22 1209
14 23 741
14 24 906
14 25 902
14 26 918
14 27 1472
14 28 985
14 29 1039
14 30 1650
14 31 1818
14 32 1613
14 33 1377
14 34 1629
14 35 1789
14 36 1260
14 37 1563
14 38 1439
14 39 1372
14 40 1571
14 41 1456
14 42 2383
14 43 2187
14 44 2200
14 45 2155
14 46 1801
14 47 2608
14 48 2087
14 49 1830
14 50 2446
14 51 2569
14 52 2345
14 53 2301
14 54 2312
14 55 2599
14 56 2970
14 57 2774
14 58 2734
14 59 2657
14 60 2795
14 61 3075
14 62 3108
14 63 2931
14 64 2655
14 65 3164
14 66 2830
14 67 3191
14 68 3441
14 69 3102
14 70 3623
14 71 3069
14 72 3806
14 73 3449
14 74 3245
14 75 3776
14 76 3399
14 77 4065
14 78 3984
14 79 4049
14 80 3314
14 81 3938
14 82 4387
14 83 4032
14 84 3664
14 85 3698
14 86 3713
14 87 3960
14 88 3714
14 89 4497
14 90 4012
14 91 4547
14 92 3968
14 93 4492
14 94 4314
14 95 4277
14 96 5075
14 97 4955
14 98 5161
14 99 5077
15 0 1382
15 1 1157
15 2 807
15 3 1312
15 4 1262
15 5 1478
15 6 809
15 7 1136
15 8 455
15 9 852
15 10 1082
15 11 798
15 12 251
15 13 1037
15 14 400
15 16 1015
15 17 514
15 18 472
15 19 862
15 20 1210
15 21 945
15 22 535
15 23 787
15 24 774
15 25 731
15 26 1273
15 27 1437
15 28 1403
15 29 1520
15 30 1071
15 31 1086
15 32 1406
15 33 974
15 34 1382
15 35 1625
15 36 1387
15 37 1398
15 38 1759
15 39 1684
15 40 1497
15 41 1869
15 42 2180
15 43 1536
15 44 1694
15 45 1909
15 46 2444
15 47 2078
15 48 1940
15 49 2045
15 50 2505
15 51 1844
15 52 2276
15 53 2839
15 54 2320
15 55 2809
15 56 2667
15 57 2289
15 58 3057
15 59 2589
15 60 2770
15 61 2702
15 62 2568
15 63 2628
15 64 2603
15 65 3021
15 66 3114
15 67 3388
15 68 2864
15 69 2802
15 70 3012
15 71 3069
15 72 3821
15 73 3020
15 74 3361
15 75 3825
15 76 3985
15 77 3703
15 78 3954
15 79 3340
15 80 3930
15 81 3554
15 82 3491
15 83 3622
15 84 4399
15 85 3868
15 86 3860
15 87 3926
15 88 4249
15 89 3763
15 90 4301
15 91 4753
15 92 4316
15 93 4165
15 94 4005
15 95 4835
15 96 4482
15 97 4746
15 98 4181
15 99 4510
16 0 1504
16 1 1683
16 2 1174
16 3 1571
16 4 1077
16 5 1421
16 6 1348
16 7 1188
16 8 1049
16 9 1223
16 10 511
16 11 1145
16 12 916
16 13 572
16 14 238
16 15 916
16 17 594
16 18 104
16 19 826
16 20 707
16 21 473
16 22 793
16 23 1117
16 24 1322
16 25 1056
16 26 1285
16 27 1144
16 28 1477
16 29 1093
16 30 806
16 31 1109
16 32 830
16 33 864
16 34 1796
16 35 1307
16 36 1905
16 37 1846
16 38 1786
16 39 1195
16 40 1556
16 41 1692
16 42 2081
16 43 1977
16 44 2192
16 45 2290
16 46 2075
16 47 2462
16 48 2584
16 49 1957
16 50 1987
16 51 2164
16 52 2744
16 53 2681
16 54 2699
16 55 1969
16 56 2327
16 57 2087
16 58 3038
16 59 2319
16 60 3183
16 61 2876
16 62 2767
16 63 2547
16 64 2829
16 65 2810
16 66 3194
16 67 2773
16 68 3308
16 69 3307
16 70 3577
16 71 3007
16 72 3295
16 73 3762
16 74 3849
16 75 3554
16 76 3671
16 77 3541
16 78 3527
16 79 3973
16 80 3961
16 81 3896
16 82 4253
16 83 4088
16 84 3420
16 85 3683
16 86 4249
16 87 4440
16 88 4209
16 89 4512
16 90 4464
16 91 3763
16 92 4004
16 93 4197
16 94 4719
16 95 4263
16 96 4626
16 97 4857
16 98 4730
16 99 4501
17 0 1461
17 1 1746
17 2 1187
17 3 866
17 4 1100
17 5 805
17 6 1153
17 7 929
17 8 1381
17 9 901
17 10 1254
17 11 885
17 12 1039
17 13 714
17 14 488
17 15 629
17 16 193
17 18 983
17 19 196
17 20 235
17 21 816
17 22 515
17 23 1203
17 24 1284
17 25 617
17 26 1122
17 27 893
17 28 912
17 29 750
17 30 1611
17 31 1542
17 32 1581
17 33 950
17 34 1563
17 35 1240
17 36 1448
17 37 1622
17 38 1363
17 39 1666
17 40 1742
17 41 2125
17 42 1648
17 43 2148
17 44 1843
17 45 2163
17 46 2088
17 47 2110
17 48 1560
17 49 2347
17 50 1707
17 51 2274
17 52 2411
17 53 2099
17 54 2592
17 55 2496
17 56 2122
17 57 2889
17 58 2642
17 59 3040
17 60 2967
17 61 2904
17 62 2995
17 63 2829
17 64 2763
17 65 3284
17 66 2688
17 67 3048
17 68 3188
17 69 3186
17 70 3348
17 71 3658
17 72 3601
17 73 3132
17 74 3489
17 75 3518
17 76 3448
17 77 3091
17 78 3412
17 79 3406
17 80 3453
17 81 3718
17 82 4217
17 83 3365
17 84 3678
17 85 3722
17 86 3552
17 87 3645
17 88 3788
17 89 4242
17 90 4142
17 91 3826
17 92 4093
17 93 3897
17 94 3934
17 95 4391
17 96 4608
17 97 4397
17 98 4241
17 99 5031
18 0 990
18 1 1105
18 2 1778
18 3 1016
18 4 939
18 5 970
18 6 672
18 7 1036
18 8 1405
18 9 505
18 10 671
18 11 1070
18 12 634
18 13 1186
18 14 383
18 15 349
18 16 714
18 17 504
18 19 210
18 20 787
18 21 532
18 22 892
18 23 1005
18 24 434
18 25 1232
18 26 945
18 27 1206
18 28 627
18 29 876
18 30 898
18 31 1056
18 32 815
18 33 1460
18 34 821
18 35 858
18 36 1712
18 37 1170
18 38 1619
18 39 1593
18 40 1576
18 41 1288
18 42 1237
18 43 1814
18 44 1890
18 45 1582
18 46 2138
18 47 1833
18 48 2094
18 49 2487
18 50 2471
18 51 2230
18 52 2427
18 53 2336
18 54 2545
18 55 2239
18 56 1960
18 57 2520
18 58 2671
18 59 2898
18 60 3003
18 61 2366
18 62 2419
18 63 2965
18 64 2470
18 65 3055
18 66 2779
18 67 3407
18 68 3479
18 69 3079
18 70 2811
18 71 2944
18 72 2992
18 73 3722
18 74 2933
18 75 3531
18 76 3774
18 77 3115
18 78 3451
18 79 3531
18 80 3877
18 81 3749
18 82 3356
18 83 3589
18 84 3595
18 85 3689
18 86 3462
18 87 4317
18 88 3716
18 89 3911
18 90 4340
18 91 3875
18 92 4351
18 93 4544
18 94 4616
18 95 4654
18 96 4518
18 97 4658
18 98 4465
18 99 4889
19 0 1469
19 1 1307
19 2 1186
19 3 1524
19 4 1371
19 5 773
19 6 962
19 7 1279
19 8 1524
19 9 1233
19 10 1079
19 11 413
19 12 610
19 13 790
19 14 1016
19 15 620
19 16 247
19 17 196
19 18 447
19 20 101
19 21 230
19 22 1011
19 23 391
19 24 312
19 25 1029
19 26 448
19 27 1167
19 28 1045
19 29 1462
19 30 950
19 31 1192
19 32 1563
19 33 717
19 34 813
19 35 827
19 36 1780
19 37 1502
19 38 1173
19 39 1949
19 40 1439
19 41 1148
19 42 1726
19 43 1509
19 44 1459
19 45 2070
19 46 1502
19 47 1501
19 48 2337
19 49 2095
19 50 2137
19 51 1894
19 52 2154
19 53 1782
19 54 2014
19 55 2137
19 56 2465
19 57 2766
19 58 2551
19 59 2779
19 60 2449
19 61 2486
19 62 3033
19 63 2912
19 64 2762
19 65 2651
19 66 3325
19 67 2740
19 68 2920
19 69 3316
19 70 3341
19 71 2893
19 72 2837
19 73 3326
19 74 2819
19 75 3661
19 76 3849
19 77 3385
19 78 3663
19 79 3664
19 80 3935
19 81 3955
19 82 3424
19 83 3521
19 84 3729
19 85 4028
19 86 3998
19 87 3529
19 88 3598
19 89 4426
19 90 3597
19 91 3946
19 92 3875
19 93 4526
19 94 4595
19 95 4216
19 96 4672
19 97 4438
19 98 4773
19 99 4122
20 0 1531
20 1 1550
20 2 1701
20 3 1618
20 4 1562
20 5 817
20 6 1258
20 7 1023
20 8 838
20 9 1114
20 10 1155
20 11 1353
20 12 965
20 13 658
20 14 659
20 15 318
20 16 362
20 17 162
20 18 546
20 19 746
20 21 824
20 22 865
20 23 1065
20 24 884
20 25 1026
20 26 1198
20 27 446
20 28 1105
20 29 484
20 30 1158
20 31 1111
20 32 1542
20 33 1640
20 34 1134
20 35 1611
20 36 1005
20 37 963
20 38 1231
20 39 1839
20 40 1492
20 41 1993
20 42 1947
20 43 1799
20 44 1803
20 45 2177
20 46 1750
20 47 2126
20 48 1786
20 49 2346
20 50 1826
20 51 2527
20 52 2405
20 53 1798
20 54 1844
20 55 1941
20 56 2138
20 57 1998
20 58 2566
20 59 2512
20 60 2450
20 61 2934
20 62 2724
20 63 2793
20 64 3127
20 65 2443
20 66 3154
20 67 2585
20 68 3173
20 69 2770
20 70 3173
20 71 2965
20 72 3491
20 73 3242
20 74 3090
20 75 3396
20 76 3292
20 77 3597
20 78 3509
20 79 3147
20 80 3913
20 81 3771
20 82 3307
20 83 4065
20 84 3297
20 85 3952
20 86 4185
20 87 3407
20 88 3740
20 89 4351
20 90 4214
20 91 3610
20 92 4068
20 93 3839
20 94 4110
20 95 4477
20 96 4030
20 97 4493
20 98 3905
20 99 4720
21 0 1169
21 1 1936
21 2 1437
21 3 1355
21 4 1580
21 5 1092
21 6 751
21 7 955
21 8 1587
21 9 946
21 10 1263
21 11 1068
21 12 996
21 13 1238
21 14 363
21 15 350
21 16 638
21 17 917
21 18 795
21 19 606
21 20 331
21 22 574
21 23 870
21 24 1140
21 25 647
21 26 1094
21 27 1198
21 28 857
21 29 426
21 30 686
21 31 585
21 32 985
21 33 1596
21 34 1081
21 35 1160
21 36 1353
21 37 1296
21 38 1458
21 39 1301
21 40 1922
21 41 1715
21 42 1941
21 43 1622
21 44 1949
21 45 1940
21 46 1392
21 47 2246
21 48 1645
21 49 1533
21 50 1698
21 51 2181
21 52 2512
21 53 1842
21 54 2546
21 55 2014
21 56 2158
21 57 2514
21 58 2835
21 59 2394
21 60 2829
21 61 2748
21 62 2383
21 63 2772
21 64 2236
21 65 2996
21 66 3234
21 67 2948
21 68 2767
21 69 3029
21 70 3024
21 71 3024
21 72 3427
21 73 2841
21 74 2977
21 75 3560
21 76 3058
21 77 3239
21 78 3307
21 79 2928
21 80 3632
21 81 3965
21 82 3713
21 83 3412
21 84 3271
21 85 3527
21 86 3612
21 87 3342
21 88 3536
21 89 3406
21 90 4047
21 91 3708
21 92 3563
21 93 4219
21 94 4407
21 95 3792
21 96 4449
21 97 3886
21 98 4466
21 99 4304
22 0 1830
22 1 1717
22 2 1077
22 3 1009
22 4 1069
22 5 1654
22 6 1709
22 7 1669
22 8 945
22 9 1031
22 10 1136
22 11 1443
22 12 1095
22 13 1301
22 14 1275
22 15 807
22 16 946
22 17 449
22 18 392
22 19 945
22 20 951
22 21 516
22 23 1025
22 24 978
22 25 194
22 26 320
22 27 438
22 28 959
22 29 416
22 30 474
22 31 1115
22 32 946
22 33 1356
22 34 1231
22 35 887
22 36 1307
22 37 1687
22 38 1668
22 39 1287
22 40 1855
22 41 1449
22 42 1556
22 43 1108
22 44 1327
22 45 1687
22 46 1672
22 47 2125
22 48 2170
22 49 1361
22 50 2178
22 51 2038
22 52 1735
22 53 1835
22 54 2479
22 55 1841
22 56 2414
22 57 2129
22 58 2091
22 59 2389
22 60 2496
22 61 2584
22 62 2841
22 63 2060
22 64 2195
22 65 2635
22 66 3004
22 67 2353
22 68 3050
22 69 2972
22 70 2704
22 71 2473
22 72 3092
22 73 3011
22 74 3580
22 75 3049
22 76 2796
22 77 3420
22 78 3412
22 79 3281
22 80 3802
22 81 3532
22 82 3473
22 83 3728
22 84 3968
22 85 3404
22 86 3868
22 87 3648
22 88 3751
22 89 3745
22 90 4291
22 91 4099
22 92 4378
22 93 4059
22 94 3779
22 95 4493
22 96 3899
22 97 4020
22 98 3823
22 99 3964
23 0 1440
23 1 1882
23 2 1674
23 3 1092
23 4 1933
23 5 1161
23 6 1312
23 7 896
23 8 833
23 9 900
23 10 879
23 11 760
23 12 1519
23 13 1036
23 14 702
23 15 1380
23 16 602
23 17 411
23 18 684
23 19 723
23 20 343
23 21 304
23 22 291
23 24 800
23 25 263
23 26 223
23 27 647
23 28 383
23 29 1043
23 30 1057
23 31 555
23 32 1392
23 33 973
23 34 647
23 35 813
23 36 1261
23 37 1114
23 38 1511
23 39 1634
23 40 1694
23 41 1120
23 42 1710
23 43 1926
23 44 1966
23 45 1187
23 46 1934
23 47 2074
23 48 2034
23 49 2161
23 50 1445
23 51 2280
23 52 2024
23 53 1912
23 54 2508
23 55 2284
23 56 2420
23 57 1790
23 58 1885
23 59 2750
23 60 2777
23 61 2441
23 62 2024
23 63 2782
23 64 2934
23 65 2865
23 66 2519
23 67 2831
23 68 2342
23 69 2539
23 70 2448
23 71 2583
23 72 2789
23 73 2719
23 74 2884
23 75 3541
23 76 2824
23 77 2804
23 78 2958
23 79 3620
23 80 3316
23 81 3050
23 82 3750
23 83 3655
23 84 3153
23 85 3208
23 86 3622
23 87 3253
23 88 4120
23 89 4279
23 90 3972
23 91 3800
23 92 3803
23 93 3975
23 94 4402
23 95 4416
23 96 4117
23 97 4544
23 98 4730
23 99 4645
24 0 2096
24 1 1558
24 2 1708
24 3 1439
24 4 1365
24 5 1494
24 6 925
24 7 1773
24 8 979
24 9 1218
24 10 1658
24 11 779
24 12 1232
24 13 804
24 14 972
24 15 729
24 16 1375
24 17 999
24 18 440
24 19 990
24 20 497
24 21 820
24 22 916
24 23 430
24 25 830
24 26 123
24 27 247
24 28 626
24 29 861
24 30 1140
24 31 1090
24 32 1328
24 33 840
24 34 1207
24 35 1449
24 36 1422
24 37 1357
24 38 807
24 39 1273
24 40 1727
24 41 1575
24 42 1823
24 43 1338
24 44 1866
24 45 1102
24 46 1163
24 47 2094
24 48 2111
24 49 1847
24 50 1535
24 51 2134
24 52 1560
24 53 1750
24 54 1647
24 55 1897
24 56 2250
24 57 2073
24 58 2199
24 59 2510
24 60 2372
24 61 2783
24 62 2764
24 63 1989
24 64 2664
24 65 2072
24 66 3082
24 67 2465
24 68 2607
24 69 2790
24 70 2568
24 71 2520
24 72 3282
24 73 3133
24 74 3081
24 75 2670
24 76 2950
24 77 3071
24 78 3076
24 79 3150
24 80 3456
24 81 3772
24 82 3798
24 83 3451
24 84 3985
24 85 3568
24 86 3246
24 87 3654
24 88 3275
24 89 4060
24 90 3346
24 91 3721
24 92 4333
24 93 4425
24 94 4440
24 95 4171
24 96 3772
24 97 3667
24 98 4151
24 99 3917
25 0 1349
25 1 1705
25 2 1753
25 3 1763
25 4 1173
25 5 1469
25 6 1104
25 7 950
25 8 1776
25 9 1700
25 10 1263
25 11 1380
25 12 1371
25 13 1348
25 14 1052
25 15 854
25 16 1362
25 17 1223
25 18 433
25 19 691
25 20 713
25 21 446
25 22 557
25 23 756
25 24 568
25 26 262
25 27 480
25 28 806
25 29 716
25 30 464
25 31 693
25 32 1158
25 33 736
25 34 851
25 35 1404
25 36 1136
25 37 995
25 38 694
25 39 1350
25 40 1490
25 41 1530
25 42 1122
25 43 1606
25 44 1157
25 45 1955
25 46 1703
25 47 1612
25 48 1831
25 49 1629
25 50 1425
25 51 1427
25 52 2118
25 53 1893
25 54 1564
25 55 1892
25 56 1862
25 57 2190
25 58 2459
25 59 2340
25 60 2341
25 61 2665
25 62 2775
25 63 2588
25 64 2740
25 65 2118
25 66 2470
25 67 2511
25 68 2256
25 69 3050
25 70 2929
25 71 2978
25 72 2907
25 73 2553
25 74 3003
25 75 2903
25 76 2845
25 77 2749
25 78 3407
25 79 2922
25 80 3534
25 81 3311
25 82 3153
25 83 3792
25 84 3465
25 85 3022
25 86 3624
25 87 3508
25 88 3225
25 89 3870
25 90 3578
25 91 3460
25 92 4183
25 93 3731
25 94 4296
25 95 3779
25 96 3719
25 97 4070
25 98 4404
25 99 3817
26 0 1813
26 1 1761
26 2 1927
26 3 1362
26 4 1704
26 5 1662
26 6 1383
26 7 1754
26 8 1274
26 9 1586
26 10 1291
26 11 1743
26 12 1173
26 13 1345
26 14 926
26 15 1457
26 16 595
26 17 691
26 18 1266
26 19 813
26 20 717
26 21 1088
26 22 224
26 23 514
26 24 939
26 25 715
26 27 964
26 28 348
26 29 423
26 30 336
26 31 1238
26 32 1224
26 33 867
26 34 1210
26 35 764
26 36 1026
26 37 968
26 38 914
26 39 1053
26 40 721
26 41 979
26 42 1283
26 43 1217
26 44 1454
26 45 1008
26 46 1005
26 47 1342
26 48 2089
26 49 1779
26 50 1791
26 51 1793
26 52 1929
26 53 1359
26 54 2061
26 55 2067
26 56 2088
26 57 2271
26 58 2092
26 59 2562
26 60 2134
26 61 1843
26 62 2755
26 63 2483
26 64 2622
26 65 2293
26 66 2588
26 67 2396
26 68 2822
26 69 3029
26 70 2924
26 71 3126
26 72 2450
26 73 2882
26 74 3039
26 75 3355
26 76 3195
26 77 2602
26 78 3392
26 79 2828
26 80 3564
26 81 3339
26 82 3111
26 83 3014
26 84 3478
26 85 3282
26 86 3731
26 87 3270
26 88 3253
26 89 4093
26 90 4043
26 91 3419
26 92 3882
26 93 4316
26 94 3656
26 95 4347
26 96 4113
26 97 4493
26 98 4157
26 99 3761
27 0 1392
27 1 2295
27 2 1347
27 3 2195
27 4 1654
27 5 1638
27 6 1374
27 7 1473
27 8 1760
27 9 906
27 10 978
27 11 1455
27 12 1460
27 13 731
27 14 1004
27 15 1506
27 16 596
27 17 798
27 18 1419
27 19 1272
27 20 711
27 21 388
27 22 409
27 23 988
27 24 880
27 25 992
27 26 672
27 28 431
27 29 483
27 30 467
27 31 572
27 32 385
27 33 552
27 34 467
27 35 578
27 36 632
27 37 1341
27 38 943
27 39 1129
27 40 866
27 41 822
27 42 1424
27 43 1446
27 44 1405
27 45 1889
27 46 1385
27 47 1776
27 48 2002
27 49 1701
27 50 1241
27 51 1679
27 52 1560
27 53 2265
27 54 2211
27 55 1456
27 56 1939
27 57 2019
27 58 2461
27 59 2030
27 60 2566
27 61 2266
27 62 2103
27 63 2362
27 64 1878
27 65 2390
27 66 2212
27 67 2502
27 68 2537
27 69 2238
27 70 2509
27 71 2855
27 72 2608
27 73 3218
27 74 3196
27 75 2866
27 76 2625
27 77 3275
27 78 3414
27 79 3176
27 80 3448
27 81 3416
27 82 3381
27 83 3028
27 84 3046
27 85 3298
27 86 3269
27 87 3717
27 88 3514
27 89 3289
27 90 3413
27 91 3815
27 92 3976
27 93 3680
27 94 3640
27 95 3927
27 96 4391
27 97 4223
27 98 3805
27 99 3998
28 0 1822
28 1 1938
28 2 1353
28 3 1527
28 4 2097
28 5 2006
28 6 1383
28 7 1549
28 8 1434
28 9 1377
28 10 1403
28 11 1245
28 12 820
28 13 1603
28 14 1042
28 15 787
28 16 956
28 17 1392
28 18 672
28 19 1256
28 20 690
28 21 394
28 22 527
28 23 316
28 24 931
28 25 174
28 26 125
28 27 428
28 29 389
28 30 619
28 31 500
28 32 418
28 33 907
28 34 1129
28 35 1097
28 36 1244
28 37 1365
28 38 923
28 39 1263
28 40 1282
28 41 1134
28 42 1685
28 43 1406
28 44 1008
28 45 1589
28 46 1049
28 47 1797
28 48 1686
28 49 1896
28 50 2031
28 51 1330
28 52 1292
28 53 1800
28 54 1753
28 55 1867
28 56 2399
28 57 2230
28 58 1878
28 59 1820
28 60 2395
28 61 1879
28 62 2674
28 63 2593
28 64 1833
28 65 2412
28 66 2387
28 67 2479
28 68 2980
28 69 2853
28 70 2503
28 71 3054
28 72 3174
28 73 3120
28 74 3004
28 75 3329
28 76 2872
28 77 3300
28 78 3233
28 79 3129
28 80 2978
28 81 3226
28 82 3443
28 83 3047
28 84 3551
28 85 3758
28 86 3354
28 87 3369
28 88 3117
28 89 3467
28 90 3942
28 91 3311
28 92 4139
28 93 3949
28 94 3388
28 95 3582
28 96 3876
28 97 3883
28 98 3597
28 99 3924
29 0 1862
29 1 1594
29 2 1834
29 3 1355
29 4 1378
29 5 1798
29 6 1440
29 7 1652
29 8 1564
29 9 1097
29 10 1353
29 11 1070
29 12 1823
29 13 1492
29 14 1326
29 15 757
29 16 1016
29 17 1405
29 18 863
29 19 618
29 20 1134
29 21 1208
29 22 542
29 23 950
29 24 324
29 25 581
29 26 1075
29 27 151
29 28 788
29 30 1006
29 31 582
29 32 298
29 33 244
29 34 353
29 35 1182
29 36 526
29 37 783
29 38 1289
29 39 698
29 40 1285
29 41 1135
29 42 651
29 43 725
29 44 1738
29 45 824
29 46 1347
29 47 1841
29 48 1532
29 49 1930
29 50 1810
29 51 2064
29 52 1756
29 53 1654
29 54 1605
29 55 1792
29 56 2158
29 57 1735
29 58 2366
29 59 1881
29 60 1588
29 61 2332
29 62 1703
29 63 2544
29 64 2047
29 65 2221
29 66 2172
29 67 2313
29 68 2191
29 69 2004
29 70 2968
29 71 2128
29 72 2997
29 73 3111
29 74 2643
29 75 3057
29 76 3255
29 77 2971
29 78 3442
29 79 3066
29 80 3500
29 81 3139
29 82 3487
29 83 3341
29 84 3592
29 85 3768
29 86 3467
29 87 3618
29 88 3082
29 89 3339
29 90 3145
29 91 3516
29 92 3349
29 93 3362
29 94 4053
29 95 3970
29 96 3740
29 97 3431
29 98 3637
29 99 3761
30 0 1927
30 1 2265
30 2 1797
30 3 2019
30 4 1789
30 5 1907
30 6 1617
30 7 1279
30 8 1164
30 9 1799
30 10 1336
30 11 1345
30 12 1653
30 13 1314
30 14 1213
30 15 1157
30 16 760
30 17 1447
30 18 1218
30 19 1148
30 20 1434
30 21 719
30 22 815
30 23 708
30 24 810
30 25 1005
30 26 415
30 27 742
30 28 518
30 29 211
30 31 629
30 32 1007
30 33 868
30 34 1095
30 35 709
30 36 683
30 37 1267
30 38 830
30 39 1212
30 40 1000
30 41 592
30 42 1247
30 43 1267
30 44 983
30 45 759
30 46 953
30 47 1489
30 48 1362
30 49 1872
30 50 1531
30 51 1289
30 52 1872
30 53 2028
30 54 1686
30 55 2236
30 56 1667
30 57 1803
30 58 1895
30 59 1674
30 60 2262
30 61 2437
30 62 1948
30 63 1875
30 64 2129
30 65 2047
30 66 2613
30 67 2370
30 68 2391
30 69 1993
30 70 2061
30 71 2476
30 72 2930
30 73 2605
30 74 2344
30 75 2638
30 76 2445
30 77 2435
30 78 2791
30 79 2733
30 80 3265
30 81 2683
30 82 2618
30 83 2777
30 84 3564
30 85 2802
30 86 3326
30 87 3549
30 88 3568
30 89 3192
30 90 3927
30 91 3744
30 92 3112
30 93 3177
30 94 3431
30 95 3879
30 96 4040
30 97 3436
30 98 3632
30 99 4071
31 0 2239
31 1 2326
31 2 1705
31 3 2356
31 4 1493
31 5 2187
31 6 1395
31 7 2023
31 8 1648
31 9 1336
31 10 1724
31 11 1585
31 12 1364
31 13 1801
31 14 1749
31 15 819
31 16 1233
31 17 827
31 18 1446
31 19 1119
31 20 1401
31 21 867
31 22 533
31 23 817
31 24 972
31 25 419
31 26 341
31 27 272
31 28 503
31 29 911
31 30 819
31 32 315
31 33 294
31 34 802
31 35 555
31 36 1223
31 37 362
31 38 776
31 39 514
31 40 550
31 41 883
31 42 621
31 43 969
31 44 820
31 45 1036
31 46 1383
31 47 1638
31 48 1267
31 49 1815
31 50 1079
31 51 1576
31 52 2010
31 53 1906
31 54 1896
31 55 1986
31 56 2132
31 57 2156
31 58 1913
31 59 1784
31 60 1667
31 61 2342
31 62 1647
31 63 1967
31 64 2534
31 65 1832
31 66 2469
31 67 2450
31 68 1961
31 69 2177
31 70 2613
31 71 2234
31 72 2301
31 73 2388
31 74 2932
31 75 2917
31 76 2919
31 77 2823
31 78 2593
31 79 2922
31 80 2901
31 81 2934
31 82 3286
31 83 3460
31 84 2727
31 85 3255
31 86 2858
31 87 3685
31 88 3586
31 89 3095
31 90 3365
31 91 3669
31 92 3250
31 93 3485
31 94 3294
31 95 3891
31 96 3857
31 97 3453
31 98 4234
31 99 3931
32 0 2217
32 1 1626
32 2 1892
32 3 1931
32 4 1939
32 5 2267
32 6 2053
32 7 2151
32 8 1227
32 9 1485
32 10 1245
32 11 1946
32 12 1945
32 13 1172
32 14 1881
32 15 1591
32 16 1038
32 17 1402
32 18 1080
32 19 901
32 20 923
32 21 1347
32 22 815
32 23 901
32 24 406
32 25 874
32 26 883
32 27 983
32 28 385
32 29 965
32 30 455
32 31 849
32 33 798
32 34 213
32 35 593
32 36 592
32 37 870
32 38 722
32 39 765
32 40 1378
32 41 949
32 42 928
32 43 1042
32 44 1527
32 45 1531
32 46 1453
32 47 1229
32 48 1758
32 49 973
32 50 1683
32 51 1946
32 52 1781
32 53 1198
32 54 1907
32 55 1172
32 56 2073
32 57 2180
32 58 2097
32 59 1438
32 60 2372
32 61 1820
32 62 2396
32 63 2009
32 64 2262
32 65 1720
32 66 2505
32 67 2367
32 68 2255
32 69 2232
32 70 2072
32 71 2807
32 72 2644
32 73 2703
32 74 2695
32 75 3090
32 76 2344
32 77 2959
32 78 2709
32 79 2854
32 80 2589
32 81 2639
32 82 2970
32 83 2672
32 84 3459
32 85 2828
32 86 3286
32 87 3704
32 88 3519
32 89 2894
32 90 3847
32 91 3479
32 92 3680
32 93 3821
32 94 3486
32 95 3564
32 96 3935
32 97 3483
32 98 3540
32 99 3568
33 0 2135
33 1 1938
33 2 2067
33 3 2020
33 4 2220
33 5 2233
33 6 1504
33 7 1413
33 8 2044
33 9 2005
33 10 1174
33 11 1546
33 12 2036
33 13 1508
33 14 1710
33 15 1331
33 16 1046
33 17 806
33 18 1458
33 19 1273
33 20 1065
33 21 1333
33 22 1491
33 23 783
33 24 1069
33 25 1395
33 26 381
33 27 550
33 28 989
33 29 861
33 30 184
33 31 849
33 32 373
33 34 513
33 35 823
33 36 1112
33 37 1068
33 38 714
33 39 630
33 40 488
33 41 1086
33 42 1385
33 43 681
33 44 600
33 45 1374
33 46 1272
33 47 1073
33 48 849
33 49 1792
33 50 1072
33 51 1563
33 52 950
33 53 1023
